run_id,problem_id,Parameters,Num. Parameters,Num. MATH Test Set Replicas,Stage,Per-Problem Mean NLL
f7cyidpy,log_prob_token_5031,344M,344000000.0,0,Pre-SFT,0.7660250663757324
f7cyidpy,log_prob_token_5032,344M,344000000.0,0,Pre-SFT,0.1558627337217331
f7cyidpy,log_prob_token_5033,344M,344000000.0,0,Pre-SFT,2.1476335525512695
f7cyidpy,log_prob_token_5034,344M,344000000.0,0,Pre-SFT,4.033957481384277
f7cyidpy,log_prob_token_5035,344M,344000000.0,0,Pre-SFT,0.10680394619703293
f7cyidpy,log_prob_token_5036,344M,344000000.0,0,Pre-SFT,3.3866896629333496
f7cyidpy,log_prob_token_5037,344M,344000000.0,0,Pre-SFT,5.379291534423828
f7cyidpy,log_prob_token_5038,344M,344000000.0,0,Pre-SFT,1.9881340265274048
f7cyidpy,log_prob_token_5039,344M,344000000.0,0,Pre-SFT,1.1095561981201172
f7cyidpy,log_prob_token_5040,344M,344000000.0,0,Pre-SFT,3.654796838760376
f7cyidpy,log_prob_token_5041,344M,344000000.0,0,Pre-SFT,1.1072121858596802
f7cyidpy,log_prob_token_5042,344M,344000000.0,0,Pre-SFT,3.0486884117126465
f7cyidpy,log_prob_token_5043,344M,344000000.0,0,Pre-SFT,3.41926908493042
f7cyidpy,log_prob_token_5044,344M,344000000.0,0,Pre-SFT,2.2982726097106934
f7cyidpy,log_prob_token_5045,344M,344000000.0,0,Pre-SFT,1.7409673929214478
f7cyidpy,log_prob_token_5046,344M,344000000.0,0,Pre-SFT,3.665440082550049
f7cyidpy,log_prob_token_5047,344M,344000000.0,0,Pre-SFT,1.0840575695037842
f7cyidpy,log_prob_token_5048,344M,344000000.0,0,Pre-SFT,3.6102123260498047
f7cyidpy,log_prob_token_5049,344M,344000000.0,0,Pre-SFT,6.987560749053955
f7cyidpy,log_prob_token_5050,344M,344000000.0,0,Pre-SFT,1.898768424987793
f7cyidpy,log_prob_token_5051,344M,344000000.0,0,Pre-SFT,0.15466120839118958
f7cyidpy,log_prob_token_5052,344M,344000000.0,0,Pre-SFT,0.5547608733177185
f7cyidpy,log_prob_token_5053,344M,344000000.0,0,Pre-SFT,0.14772020280361176
f7cyidpy,log_prob_token_5054,344M,344000000.0,0,Pre-SFT,3.2003183364868164
f7cyidpy,log_prob_token_5055,344M,344000000.0,0,Pre-SFT,7.649456024169922
f7cyidpy,log_prob_token_5056,344M,344000000.0,0,Pre-SFT,0.0972980409860611
f7cyidpy,log_prob_token_5057,344M,344000000.0,0,Pre-SFT,1.4173341989517212
f7cyidpy,log_prob_token_5058,344M,344000000.0,0,Pre-SFT,3.8697500228881836
f7cyidpy,log_prob_token_5059,344M,344000000.0,0,Pre-SFT,2.593289375305176
f7cyidpy,log_prob_token_5060,344M,344000000.0,0,Pre-SFT,1.4072139263153076
f7cyidpy,log_prob_token_5061,344M,344000000.0,0,Pre-SFT,2.768824815750122
f7cyidpy,log_prob_token_5062,344M,344000000.0,0,Pre-SFT,3.2856273651123047
f7cyidpy,log_prob_token_5063,344M,344000000.0,0,Pre-SFT,1.0091081857681274
f7cyidpy,log_prob_token_5064,344M,344000000.0,0,Pre-SFT,2.286813974380493
f7cyidpy,log_prob_token_5065,344M,344000000.0,0,Pre-SFT,0.6714007258415222
f7cyidpy,log_prob_token_5066,344M,344000000.0,0,Pre-SFT,3.233006000518799
f7cyidpy,log_prob_token_5067,344M,344000000.0,0,Pre-SFT,4.232839584350586
f7cyidpy,log_prob_token_5068,344M,344000000.0,0,Pre-SFT,1.8390344381332397
f7cyidpy,log_prob_token_5069,344M,344000000.0,0,Pre-SFT,0.14240621030330658
f7cyidpy,log_prob_token_5070,344M,344000000.0,0,Pre-SFT,0.5558233857154846
f7cyidpy,log_prob_token_5071,344M,344000000.0,0,Pre-SFT,0.15146002173423767
f7cyidpy,log_prob_token_5072,344M,344000000.0,0,Pre-SFT,2.306817054748535
f7cyidpy,log_prob_token_5073,344M,344000000.0,0,Pre-SFT,4.527891159057617
f7cyidpy,log_prob_token_5074,344M,344000000.0,0,Pre-SFT,0.10768890380859375
f7cyidpy,log_prob_token_5075,344M,344000000.0,0,Pre-SFT,3.427720785140991
f7cyidpy,log_prob_token_5076,344M,344000000.0,0,Pre-SFT,3.2652506828308105
f7cyidpy,log_prob_token_5077,344M,344000000.0,0,Pre-SFT,0.698630154132843
f7cyidpy,log_prob_token_5078,344M,344000000.0,0,Pre-SFT,1.4272726774215698
f7cyidpy,log_prob_token_5079,344M,344000000.0,0,Pre-SFT,2.023381471633911
f7cyidpy,log_prob_token_5080,344M,344000000.0,0,Pre-SFT,0.4330410361289978
f7cyidpy,log_prob_token_5081,344M,344000000.0,0,Pre-SFT,2.36126708984375
f7cyidpy,log_prob_token_5082,344M,344000000.0,0,Pre-SFT,3.3191416263580322
f7cyidpy,log_prob_token_5083,344M,344000000.0,0,Pre-SFT,1.3636994361877441
f7cyidpy,log_prob_token_5084,344M,344000000.0,0,Pre-SFT,0.38142120838165283
f7cyidpy,log_prob_token_5085,344M,344000000.0,0,Pre-SFT,1.9944353103637695
f7cyidpy,log_prob_token_5086,344M,344000000.0,0,Pre-SFT,0.4666208028793335
f7cyidpy,log_prob_token_5087,344M,344000000.0,0,Pre-SFT,4.9175591468811035
f7cyidpy,log_prob_token_5088,344M,344000000.0,0,Pre-SFT,0.6238027811050415
f7cyidpy,log_prob_token_5089,344M,344000000.0,0,Pre-SFT,18.75387954711914
f7cyidpy,log_prob_token_5090,344M,344000000.0,0,Pre-SFT,6.797508239746094
f7cyidpy,log_prob_token_5091,344M,344000000.0,0,Pre-SFT,3.825809955596924
f7cyidpy,log_prob_token_5092,344M,344000000.0,0,Pre-SFT,0.4440111815929413
f7cyidpy,log_prob_token_5093,344M,344000000.0,0,Pre-SFT,0.6624394655227661
f7cyidpy,log_prob_token_5094,344M,344000000.0,0,Pre-SFT,0.17024780809879303
f7cyidpy,log_prob_token_5095,344M,344000000.0,0,Pre-SFT,3.2234416007995605
f7cyidpy,log_prob_token_5096,344M,344000000.0,0,Pre-SFT,4.35154914855957
f7cyidpy,log_prob_token_5097,344M,344000000.0,0,Pre-SFT,0.07811541855335236
f7cyidpy,log_prob_token_5098,344M,344000000.0,0,Pre-SFT,5.9260759353637695
f7cyidpy,log_prob_token_5099,344M,344000000.0,0,Pre-SFT,0.7875126600265503
f7cyidpy,log_prob_token_5100,344M,344000000.0,0,Pre-SFT,1.0107152462005615
f7cyidpy,log_prob_token_5101,344M,344000000.0,0,Pre-SFT,1.379415512084961
f7cyidpy,log_prob_token_5102,344M,344000000.0,0,Pre-SFT,1.2314515113830566
f7cyidpy,log_prob_token_5103,344M,344000000.0,0,Pre-SFT,7.576511383056641
f7cyidpy,log_prob_token_5104,344M,344000000.0,0,Pre-SFT,5.2604899406433105
f7cyidpy,log_prob_token_5105,344M,344000000.0,0,Pre-SFT,1.6400625705718994
f7cyidpy,log_prob_token_5106,344M,344000000.0,0,Pre-SFT,1.9264724254608154
f7cyidpy,log_prob_token_5107,344M,344000000.0,0,Pre-SFT,2.789862871170044
f7cyidpy,log_prob_token_5108,344M,344000000.0,0,Pre-SFT,0.7953777313232422
f7cyidpy,log_prob_token_5109,344M,344000000.0,0,Pre-SFT,0.1011701226234436
f7cyidpy,log_prob_token_5110,344M,344000000.0,0,Pre-SFT,0.35076671838760376
f7cyidpy,log_prob_token_5111,344M,344000000.0,0,Pre-SFT,0.12689991295337677
f7cyidpy,log_prob_token_5112,344M,344000000.0,0,Pre-SFT,1.4552359580993652
f7cyidpy,log_prob_token_5113,344M,344000000.0,0,Pre-SFT,9.525567054748535
f7cyidpy,log_prob_token_5114,344M,344000000.0,0,Pre-SFT,0.08626740425825119
f7cyidpy,log_prob_token_5115,344M,344000000.0,0,Pre-SFT,1.49071204662323
f7cyidpy,log_prob_token_5116,344M,344000000.0,0,Pre-SFT,4.65860652923584
f7cyidpy,log_prob_token_5117,344M,344000000.0,0,Pre-SFT,1.7895406484603882
f7cyidpy,log_prob_token_5118,344M,344000000.0,0,Pre-SFT,2.0909459590911865
f7cyidpy,log_prob_token_5119,344M,344000000.0,0,Pre-SFT,3.091693878173828
f7cyidpy,log_prob_token_5120,344M,344000000.0,0,Pre-SFT,2.135915517807007
f7cyidpy,log_prob_token_5121,344M,344000000.0,0,Pre-SFT,2.825244426727295
f7cyidpy,log_prob_token_5122,344M,344000000.0,0,Pre-SFT,2.5442910194396973
f7cyidpy,log_prob_token_5123,344M,344000000.0,0,Pre-SFT,0.3507153391838074
f7cyidpy,log_prob_token_5124,344M,344000000.0,0,Pre-SFT,2.597383737564087
f7cyidpy,log_prob_token_5125,344M,344000000.0,0,Pre-SFT,2.968371868133545
f7cyidpy,log_prob_token_5126,344M,344000000.0,0,Pre-SFT,3.4925196170806885
f7cyidpy,log_prob_token_5127,344M,344000000.0,0,Pre-SFT,5.105175971984863
f7cyidpy,log_prob_token_5128,344M,344000000.0,0,Pre-SFT,0.6495295166969299
f7cyidpy,log_prob_token_5129,344M,344000000.0,0,Pre-SFT,2.3008975982666016
f7cyidpy,log_prob_token_5130,344M,344000000.0,0,Pre-SFT,2.402482509613037
f7cyidpy,log_prob_token_5131,344M,344000000.0,0,Pre-SFT,0.6327029466629028
f7cyidpy,log_prob_token_5132,344M,344000000.0,0,Pre-SFT,0.08885427564382553
f7cyidpy,log_prob_token_5133,344M,344000000.0,0,Pre-SFT,0.38683605194091797
f7cyidpy,log_prob_token_5134,344M,344000000.0,0,Pre-SFT,0.13229890167713165
f7cyidpy,log_prob_token_5135,344M,344000000.0,0,Pre-SFT,4.248315811157227
f7cyidpy,log_prob_token_5136,344M,344000000.0,0,Pre-SFT,3.84310245513916
f7cyidpy,log_prob_token_5137,344M,344000000.0,0,Pre-SFT,0.160971000790596
f7cyidpy,log_prob_token_5138,344M,344000000.0,0,Pre-SFT,3.837615966796875
f7cyidpy,log_prob_token_5139,344M,344000000.0,0,Pre-SFT,8.21437931060791
f7cyidpy,log_prob_token_5140,344M,344000000.0,0,Pre-SFT,1.254836916923523
f7cyidpy,log_prob_token_5141,344M,344000000.0,0,Pre-SFT,0.749337375164032
f7cyidpy,log_prob_token_5142,344M,344000000.0,0,Pre-SFT,3.3068017959594727
f7cyidpy,log_prob_token_5143,344M,344000000.0,0,Pre-SFT,0.662037193775177
f7cyidpy,log_prob_token_5144,344M,344000000.0,0,Pre-SFT,2.8618409633636475
f7cyidpy,log_prob_token_5145,344M,344000000.0,0,Pre-SFT,6.10044002532959
f7cyidpy,log_prob_token_5146,344M,344000000.0,0,Pre-SFT,0.8326009511947632
f7cyidpy,log_prob_token_5147,344M,344000000.0,0,Pre-SFT,0.9296371936798096
f7cyidpy,log_prob_token_5148,344M,344000000.0,0,Pre-SFT,2.210134983062744
f7cyidpy,log_prob_token_5149,344M,344000000.0,0,Pre-SFT,0.3676166534423828
f7cyidpy,log_prob_token_5150,344M,344000000.0,0,Pre-SFT,0.6833187937736511
f7cyidpy,log_prob_token_5151,344M,344000000.0,0,Pre-SFT,2.587301731109619
f7cyidpy,log_prob_token_5152,344M,344000000.0,0,Pre-SFT,2.102844715118408
f7cyidpy,log_prob_token_5153,344M,344000000.0,0,Pre-SFT,3.4168972969055176
f7cyidpy,log_prob_token_5154,344M,344000000.0,0,Pre-SFT,2.4275248050689697
f7cyidpy,log_prob_token_5155,344M,344000000.0,0,Pre-SFT,0.5426622033119202
f7cyidpy,log_prob_token_5156,344M,344000000.0,0,Pre-SFT,2.4959189891815186
f7cyidpy,log_prob_token_5157,344M,344000000.0,0,Pre-SFT,2.0925421714782715
f7cyidpy,log_prob_token_5158,344M,344000000.0,0,Pre-SFT,0.7943871021270752
f7cyidpy,log_prob_token_5159,344M,344000000.0,0,Pre-SFT,0.10679247975349426
f7cyidpy,log_prob_token_5160,344M,344000000.0,0,Pre-SFT,0.9993274211883545
f7cyidpy,log_prob_token_5161,344M,344000000.0,0,Pre-SFT,0.13920459151268005
f7cyidpy,log_prob_token_5162,344M,344000000.0,0,Pre-SFT,3.5856590270996094
f7cyidpy,log_prob_token_5163,344M,344000000.0,0,Pre-SFT,4.396039009094238
f7cyidpy,log_prob_token_5164,344M,344000000.0,0,Pre-SFT,0.10052186250686646
f7cyidpy,log_prob_token_5165,344M,344000000.0,0,Pre-SFT,2.240760564804077
f7cyidpy,log_prob_token_5166,344M,344000000.0,0,Pre-SFT,2.6136651039123535
f7cyidpy,log_prob_token_5167,344M,344000000.0,0,Pre-SFT,1.3981379270553589
f7cyidpy,log_prob_token_5168,344M,344000000.0,0,Pre-SFT,0.6395094990730286
f7cyidpy,log_prob_token_5169,344M,344000000.0,0,Pre-SFT,1.9912703037261963
f7cyidpy,log_prob_token_5170,344M,344000000.0,0,Pre-SFT,2.0790157318115234
f7cyidpy,log_prob_token_5171,344M,344000000.0,0,Pre-SFT,3.1732594966888428
f7cyidpy,log_prob_token_5172,344M,344000000.0,0,Pre-SFT,2.9031026363372803
f7cyidpy,log_prob_token_5173,344M,344000000.0,0,Pre-SFT,0.618874728679657
f7cyidpy,log_prob_token_5174,344M,344000000.0,0,Pre-SFT,1.577555775642395
f7cyidpy,log_prob_token_5175,344M,344000000.0,0,Pre-SFT,2.7694125175476074
f7cyidpy,log_prob_token_5176,344M,344000000.0,0,Pre-SFT,0.2732607126235962
f7cyidpy,log_prob_token_5177,344M,344000000.0,0,Pre-SFT,0.7682636976242065
f7cyidpy,log_prob_token_5178,344M,344000000.0,0,Pre-SFT,1.1565113067626953
f7cyidpy,log_prob_token_5179,344M,344000000.0,0,Pre-SFT,1.578466773033142
f7cyidpy,log_prob_token_5180,344M,344000000.0,0,Pre-SFT,2.2615041732788086
f7cyidpy,log_prob_token_5181,344M,344000000.0,0,Pre-SFT,2.2950222492218018
f7cyidpy,log_prob_token_5182,344M,344000000.0,0,Pre-SFT,0.3659105896949768
f7cyidpy,log_prob_token_5183,344M,344000000.0,0,Pre-SFT,1.7662508487701416
f7cyidpy,log_prob_token_5184,344M,344000000.0,0,Pre-SFT,20.862871170043945
f7cyidpy,log_prob_token_5185,344M,344000000.0,0,Pre-SFT,6.514121055603027
f7cyidpy,log_prob_token_5186,344M,344000000.0,0,Pre-SFT,4.07003927230835
f7cyidpy,log_prob_token_5187,344M,344000000.0,0,Pre-SFT,11.227641105651855
f7cyidpy,log_prob_token_5188,344M,344000000.0,0,Pre-SFT,4.012406349182129
f7cyidpy,log_prob_token_5189,344M,344000000.0,0,Pre-SFT,6.244851589202881
f7cyidpy,log_prob_token_5190,344M,344000000.0,0,Pre-SFT,0.5356680154800415
f7cyidpy,log_prob_token_5191,344M,344000000.0,0,Pre-SFT,3.849975109100342
f7cyidpy,log_prob_token_5192,344M,344000000.0,0,Pre-SFT,1.8639261722564697
f7cyidpy,log_prob_token_5193,344M,344000000.0,0,Pre-SFT,2.703007221221924
f7cyidpy,log_prob_token_5194,344M,344000000.0,0,Pre-SFT,1.7532379627227783
f7cyidpy,log_prob_token_5195,344M,344000000.0,0,Pre-SFT,6.3222246170043945
f7cyidpy,log_prob_token_5196,344M,344000000.0,0,Pre-SFT,0.5262333154678345
f7cyidpy,log_prob_token_5197,344M,344000000.0,0,Pre-SFT,4.291858196258545
f7cyidpy,log_prob_token_5198,344M,344000000.0,0,Pre-SFT,2.5008344650268555
f7cyidpy,log_prob_token_5199,344M,344000000.0,0,Pre-SFT,1.0084787607192993
f7cyidpy,log_prob_token_5200,344M,344000000.0,0,Pre-SFT,0.9190764427185059
f7cyidpy,log_prob_token_5201,344M,344000000.0,0,Pre-SFT,0.9437150359153748
f7cyidpy,log_prob_token_5202,344M,344000000.0,0,Pre-SFT,5.071568489074707
f7cyidpy,log_prob_token_5203,344M,344000000.0,0,Pre-SFT,3.7691256999969482
f7cyidpy,log_prob_token_5204,344M,344000000.0,0,Pre-SFT,2.3104987144470215
f7cyidpy,log_prob_token_5205,344M,344000000.0,0,Pre-SFT,2.6745924949645996
f7cyidpy,log_prob_token_5206,344M,344000000.0,0,Pre-SFT,1.6836154460906982
f7cyidpy,log_prob_token_5207,344M,344000000.0,0,Pre-SFT,0.9919917583465576
f7cyidpy,log_prob_token_5208,344M,344000000.0,0,Pre-SFT,1.539577603340149
f7cyidpy,log_prob_token_5209,344M,344000000.0,0,Pre-SFT,3.673693895339966
f7cyidpy,log_prob_token_5210,344M,344000000.0,0,Pre-SFT,5.856433391571045
f7cyidpy,log_prob_token_5211,344M,344000000.0,0,Pre-SFT,2.739372968673706
f7cyidpy,log_prob_token_5212,344M,344000000.0,0,Pre-SFT,0.5875797867774963
f7cyidpy,log_prob_token_5213,344M,344000000.0,0,Pre-SFT,1.9686272144317627
f7cyidpy,log_prob_token_5214,344M,344000000.0,0,Pre-SFT,1.3734663724899292
f7cyidpy,log_prob_token_5215,344M,344000000.0,0,Pre-SFT,2.702265739440918
f7cyidpy,log_prob_token_5216,344M,344000000.0,0,Pre-SFT,1.7714025974273682
f7cyidpy,log_prob_token_5217,344M,344000000.0,0,Pre-SFT,0.31973421573638916
f7cyidpy,log_prob_token_5218,344M,344000000.0,0,Pre-SFT,1.9777494668960571
f7cyidpy,log_prob_token_5219,344M,344000000.0,0,Pre-SFT,0.2585830092430115
f7cyidpy,log_prob_token_5220,344M,344000000.0,0,Pre-SFT,4.220977783203125
f7cyidpy,log_prob_token_5221,344M,344000000.0,0,Pre-SFT,0.2672272324562073
f7cyidpy,log_prob_token_5222,344M,344000000.0,0,Pre-SFT,3.0655598640441895
f7cyidpy,log_prob_token_5223,344M,344000000.0,0,Pre-SFT,1.132013201713562
f7cyidpy,log_prob_token_5224,344M,344000000.0,0,Pre-SFT,0.6282507181167603
f7cyidpy,log_prob_token_5225,344M,344000000.0,0,Pre-SFT,0.37948453426361084
f7cyidpy,log_prob_token_5226,344M,344000000.0,0,Pre-SFT,0.29349485039711
f7cyidpy,log_prob_token_5227,344M,344000000.0,0,Pre-SFT,3.7338056564331055
f7cyidpy,log_prob_token_5228,344M,344000000.0,0,Pre-SFT,3.7090327739715576
f7cyidpy,log_prob_token_5229,344M,344000000.0,0,Pre-SFT,1.6347644329071045
f7cyidpy,log_prob_token_5230,344M,344000000.0,0,Pre-SFT,0.7454050183296204
f7cyidpy,log_prob_token_5231,344M,344000000.0,0,Pre-SFT,0.3974379301071167
f7cyidpy,log_prob_token_5232,344M,344000000.0,0,Pre-SFT,0.6885572075843811
f7cyidpy,log_prob_token_5233,344M,344000000.0,0,Pre-SFT,2.0921149253845215
f7cyidpy,log_prob_token_5234,344M,344000000.0,0,Pre-SFT,2.4006543159484863
f7cyidpy,log_prob_token_5235,344M,344000000.0,0,Pre-SFT,0.8098366856575012
f7cyidpy,log_prob_token_5236,344M,344000000.0,0,Pre-SFT,3.0719845294952393
f7cyidpy,log_prob_token_5237,344M,344000000.0,0,Pre-SFT,12.685880661010742
f7cyidpy,log_prob_token_5238,344M,344000000.0,0,Pre-SFT,0.1429765373468399
f7cyidpy,log_prob_token_5239,344M,344000000.0,0,Pre-SFT,1.1727783679962158
f7cyidpy,log_prob_token_5240,344M,344000000.0,0,Pre-SFT,0.5269186496734619
f7cyidpy,log_prob_token_5241,344M,344000000.0,0,Pre-SFT,4.878668785095215
f7cyidpy,log_prob_token_5242,344M,344000000.0,0,Pre-SFT,0.21375061571598053
f7cyidpy,log_prob_token_5243,344M,344000000.0,0,Pre-SFT,1.2634179592132568
f7cyidpy,log_prob_token_5244,344M,344000000.0,0,Pre-SFT,1.789260745048523
f7cyidpy,log_prob_token_5245,344M,344000000.0,0,Pre-SFT,3.599262237548828
f7cyidpy,log_prob_token_5246,344M,344000000.0,0,Pre-SFT,1.8230931758880615
f7cyidpy,log_prob_token_5247,344M,344000000.0,0,Pre-SFT,2.625221014022827
f7cyidpy,log_prob_token_5248,344M,344000000.0,0,Pre-SFT,0.37132778763771057
f7cyidpy,log_prob_token_5249,344M,344000000.0,0,Pre-SFT,1.3897696733474731
f7cyidpy,log_prob_token_5250,344M,344000000.0,0,Pre-SFT,0.9482202529907227
f7cyidpy,log_prob_token_5251,344M,344000000.0,0,Pre-SFT,1.3072230815887451
f7cyidpy,log_prob_token_5252,344M,344000000.0,0,Pre-SFT,1.3173631429672241
f7cyidpy,log_prob_token_5253,344M,344000000.0,0,Pre-SFT,0.36593136191368103
f7cyidpy,log_prob_token_5254,344M,344000000.0,0,Pre-SFT,3.588613510131836
f7cyidpy,log_prob_token_5255,344M,344000000.0,0,Pre-SFT,4.537129878997803
f7cyidpy,log_prob_token_5256,344M,344000000.0,0,Pre-SFT,2.561161756515503
f7cyidpy,log_prob_token_5257,344M,344000000.0,0,Pre-SFT,2.0896053314208984
f7cyidpy,log_prob_token_5258,344M,344000000.0,0,Pre-SFT,4.926318168640137
f7cyidpy,log_prob_token_5259,344M,344000000.0,0,Pre-SFT,17.661418914794922
f7cyidpy,log_prob_token_5260,344M,344000000.0,0,Pre-SFT,0.2917313575744629
f7cyidpy,log_prob_token_5261,344M,344000000.0,0,Pre-SFT,0.6617862582206726
f7cyidpy,log_prob_token_5262,344M,344000000.0,0,Pre-SFT,0.058244675397872925
f7cyidpy,log_prob_token_5263,344M,344000000.0,0,Pre-SFT,2.1924445629119873
f7cyidpy,log_prob_token_5264,344M,344000000.0,0,Pre-SFT,0.2111661583185196
f7cyidpy,log_prob_token_5265,344M,344000000.0,0,Pre-SFT,0.5941455960273743
f7cyidpy,log_prob_token_5266,344M,344000000.0,0,Pre-SFT,3.3663129806518555
f7cyidpy,log_prob_token_5267,344M,344000000.0,0,Pre-SFT,2.0512876510620117
f7cyidpy,log_prob_token_5268,344M,344000000.0,0,Pre-SFT,3.104228973388672
f7cyidpy,log_prob_token_5269,344M,344000000.0,0,Pre-SFT,2.6387782096862793
f7cyidpy,log_prob_token_5270,344M,344000000.0,0,Pre-SFT,0.16458463668823242
f7cyidpy,log_prob_token_5271,344M,344000000.0,0,Pre-SFT,2.111250638961792
f7cyidpy,log_prob_token_5272,344M,344000000.0,0,Pre-SFT,20.401941299438477
f7cyidpy,log_prob_token_5273,344M,344000000.0,0,Pre-SFT,12.374274253845215
f7cyidpy,log_prob_token_5274,344M,344000000.0,0,Pre-SFT,9.7568359375
f7cyidpy,log_prob_token_5275,344M,344000000.0,0,Pre-SFT,10.27460765838623
f7cyidpy,log_prob_token_5276,344M,344000000.0,0,Pre-SFT,3.2414939403533936
f7cyidpy,log_prob_token_5277,344M,344000000.0,0,Pre-SFT,7.539547443389893
f7cyidpy,log_prob_token_5278,344M,344000000.0,0,Pre-SFT,11.560544967651367
f7cyidpy,log_prob_token_5279,344M,344000000.0,0,Pre-SFT,18.376821517944336
f7cyidpy,log_prob_token_5280,344M,344000000.0,0,Pre-SFT,8.708337783813477
f7cyidpy,log_prob_token_5281,344M,344000000.0,0,Pre-SFT,4.956331253051758
f7cyidpy,log_prob_token_5282,344M,344000000.0,0,Pre-SFT,4.602770805358887
f7cyidpy,log_prob_token_5283,344M,344000000.0,0,Pre-SFT,6.708283424377441
f7cyidpy,log_prob_token_5284,344M,344000000.0,0,Pre-SFT,1.7825056314468384
f7cyidpy,log_prob_token_5285,344M,344000000.0,0,Pre-SFT,8.061286926269531
f7cyidpy,log_prob_token_5286,344M,344000000.0,0,Pre-SFT,5.588359355926514
f7cyidpy,log_prob_token_5287,344M,344000000.0,0,Pre-SFT,9.98330307006836
f7cyidpy,log_prob_token_5288,344M,344000000.0,0,Pre-SFT,0.2535741925239563
f7cyidpy,log_prob_token_5289,344M,344000000.0,0,Pre-SFT,4.0063934326171875
f7cyidpy,log_prob_token_5290,344M,344000000.0,0,Pre-SFT,9.065384864807129
f7cyidpy,log_prob_token_5291,344M,344000000.0,0,Pre-SFT,2.6534218788146973
f7cyidpy,log_prob_token_5292,344M,344000000.0,0,Pre-SFT,4.118287563323975
f7cyidpy,log_prob_token_5293,344M,344000000.0,0,Pre-SFT,9.656111717224121
f7cyidpy,log_prob_token_5294,344M,344000000.0,0,Pre-SFT,3.448357582092285
f7cyidpy,log_prob_token_5295,344M,344000000.0,0,Pre-SFT,8.371072769165039
f7cyidpy,log_prob_token_5296,344M,344000000.0,0,Pre-SFT,1.7244057655334473
f7cyidpy,log_prob_token_5297,344M,344000000.0,0,Pre-SFT,5.710161209106445
f7cyidpy,log_prob_token_5298,344M,344000000.0,0,Pre-SFT,4.967559814453125
f7cyidpy,log_prob_token_5299,344M,344000000.0,0,Pre-SFT,1.5445168018341064
f7cyidpy,log_prob_token_5300,344M,344000000.0,0,Pre-SFT,1.9042199850082397
f7cyidpy,log_prob_token_5301,344M,344000000.0,0,Pre-SFT,1.2092708349227905
f7cyidpy,log_prob_token_5302,344M,344000000.0,0,Pre-SFT,0.044662874191999435
f7cyidpy,log_prob_token_5303,344M,344000000.0,0,Pre-SFT,1.4256726503372192
f7cyidpy,log_prob_token_5304,344M,344000000.0,0,Pre-SFT,4.630172252655029
f7cyidpy,log_prob_token_5305,344M,344000000.0,0,Pre-SFT,10.454336166381836
f7cyidpy,log_prob_token_5306,344M,344000000.0,0,Pre-SFT,2.9243342876434326
f7cyidpy,log_prob_token_5307,344M,344000000.0,0,Pre-SFT,0.7756848335266113
f7cyidpy,log_prob_token_5308,344M,344000000.0,0,Pre-SFT,2.1229310035705566
f7cyidpy,log_prob_token_5309,344M,344000000.0,0,Pre-SFT,10.419641494750977
f7cyidpy,log_prob_token_5310,344M,344000000.0,0,Pre-SFT,6.399674415588379
f7cyidpy,log_prob_token_5311,344M,344000000.0,0,Pre-SFT,0.15154863893985748
f7cyidpy,log_prob_token_5312,344M,344000000.0,0,Pre-SFT,0.7120278477668762
f7cyidpy,log_prob_token_5313,344M,344000000.0,0,Pre-SFT,0.37408289313316345
f7cyidpy,log_prob_token_5314,344M,344000000.0,0,Pre-SFT,7.078470230102539
f7cyidpy,log_prob_token_5315,344M,344000000.0,0,Pre-SFT,1.1425156593322754
f7cyidpy,log_prob_token_5316,344M,344000000.0,0,Pre-SFT,4.7028045654296875
f7cyidpy,log_prob_token_5317,344M,344000000.0,0,Pre-SFT,14.105875015258789
f7cyidpy,log_prob_token_5318,344M,344000000.0,0,Pre-SFT,1.1728025674819946
f7cyidpy,log_prob_token_5319,344M,344000000.0,0,Pre-SFT,0.4623115062713623
f7cyidpy,log_prob_token_5320,344M,344000000.0,0,Pre-SFT,0.48230522871017456
f7cyidpy,log_prob_token_5321,344M,344000000.0,0,Pre-SFT,6.436843395233154
f7cyidpy,log_prob_token_5322,344M,344000000.0,0,Pre-SFT,3.3356966972351074
f7cyidpy,log_prob_token_5323,344M,344000000.0,0,Pre-SFT,0.05981872230768204
f7cyidpy,log_prob_token_5324,344M,344000000.0,0,Pre-SFT,0.36374834179878235
f7cyidpy,log_prob_token_5325,344M,344000000.0,0,Pre-SFT,4.579605579376221
f7cyidpy,log_prob_token_5326,344M,344000000.0,0,Pre-SFT,1.7909892797470093
f7cyidpy,log_prob_token_5327,344M,344000000.0,0,Pre-SFT,0.24216394126415253
f7cyidpy,log_prob_token_5328,344M,344000000.0,0,Pre-SFT,6.25135612487793
f7cyidpy,log_prob_token_5329,344M,344000000.0,0,Pre-SFT,5.430394649505615
f7cyidpy,log_prob_token_5330,344M,344000000.0,0,Pre-SFT,3.99240779876709
f7cyidpy,log_prob_token_5331,344M,344000000.0,0,Pre-SFT,7.211630821228027
f7cyidpy,log_prob_token_5332,344M,344000000.0,0,Pre-SFT,3.4334218502044678
f7cyidpy,log_prob_token_5333,344M,344000000.0,0,Pre-SFT,0.16158734261989594
f7cyidpy,log_prob_token_5334,344M,344000000.0,0,Pre-SFT,0.7677105069160461
f7cyidpy,log_prob_token_5335,344M,344000000.0,0,Pre-SFT,7.309399604797363
